A4,A4,
API Endpoint,Конечная точка API,
API Key,API Ключ,
Access Token,Маркер доступа,
Account,Аккаунт,
Accounts Manager,Диспетчер учетных записей,
Accounts User,Пользователь Учетных записей,
Action,Действие,
Actions,Действия,
Active,Активен,
Add,Добавить,
Add Comment,Добавить комментарий,
Add Row,Добавить строку,
Address,Адрес,
Address Line 2,Адрес (2-я строка),
Address Title,Название адреса,
Address Type,Тип адреса,
Administrator,администратор,
All Day,Весь день,
Allow Delete,Разрешить удаление,
Amended From,Измененный С,
Amount,Сумма,
Applicable For,Применимо для,
Approval Status,Статус утверждения,
Assign,Назначить,
Assign To,Назначить в,
Attachment,Вложение,
Attachments,Приложения,
Author,Автор,
Auto Repeat,Автоматическое повторение,
Base URL,Базовый URL,
Based On,На основании,
Beginner,начинающий,
Billing,Выставление счетов,
Cancel,Отмена,
Category,Категория,
Category Name,Название категории,
City,Город,
City/Town,Город / поселок,
Client,Клиент,
Client ID,ID клиента,
Client Secret,Секрет клиента,
Closed,Закрыт,
Code,Код,
Collapse All,Свернуть все,
Color,Цвет,
Company Name,Название компании,
Condition,Условия,
Contact,Контакты,
Contact Details,Контактная информация,
Content,Содержимое,
Content Type,Тип контента,
Create,Создать,
Created By,Созданный,
Current,Текущий,
Custom HTML,Особый HTML,
Custom?,Пользовательские?,
Date Format,Формат даты,
Datetime,Datetime,
Day,День,
Default Letter Head,По умолчанию бланке,
Defaults,Значения по Умолчанию,
Delivery Status,Статус доставки,
Department,Отдел,
Details,Подробности,
Document Name,название документа,
Document Status,Статус документа,
Document Type,Тип документа,
Domain,Сфера деятельности,
Domains,Сферы деятельности,
Draft,Черновик,
Edit,Редактировать,
Email Account,Электронная почта,
Email Address,Адрес электронной почты,
Email ID,Email ID,
Email Sent,Письмо отправлено,
Email Template,Шаблон электронной почты,
Enable,Автоматическое обновление,
Enabled,Включено,
End Date,Дата окончания,
Error Code: {0},Код ошибки: {0},
Error Log,Журнал ошибок,
Event,Событие,
Expand All,Расширить все,
Fail,Потерпеть неудачу,
Failed,Не выполнено,
Fax,Факс,
Feedback,Обратная связь,
Female,Женский,
Field Name,Имя поля,
Fieldname,Имя поля,
Fields,Поля,
First Name,Имя,
Frequency,Частота,
Friday,Пятница,
From,От,
Full,Полный,
Full Name,Полное имя,
Further nodes can be only created under 'Group' type nodes,Дальнейшие узлы могут быть созданы только под узлами типа «Группа»,
Gender,Пол,
GitHub Sync ID,Идентификатор синхронизации GitHub,
Guest,Гость,
Half Day,Полдня,
Half Yearly,Половина года,
High,Высокий,
Hourly,Почасовой,
Hub Sync ID,Идентификатор синхронизации концентратора,
IP Address,IP адрес,
Image,Изображение,
Image View,Просмотр изображений,
Import Data,Импорт данных,
Import Log,Лог импорта,
Inactive,Неактивный,
Insert,Вставить,
Interests,Интересы,
Introduction,Введение,
Is Active,Активен,
Is Completed,Выполнен,
Is Default,По умолчанию,
Kanban Board,Канбан-доска,
Label,Имя метки,
Language Name,Название языка,
Last Name,Фамилия,
Leaderboard,Доска почёта,
Letter Head,Печатный бланк,
Level,Уровень,
Limit,Лимит,
Log,Запись в журнале,
Logs,Журналы,
Low,Низкий,
Maintenance Manager,Менеджер обслуживания,
Maintenance User,Сотрудник обслуживания,
Male,Мужской,
Mandatory,Обязательный,
Mapping,Картографирование,
Mapping Type,Тип отображения,
Medium,Средний,
Meeting,Встреча,
Message Examples,Пример сообщения,
Method,Метод,
Middle Name,Второе имя,
Middle Name (Optional),Отчество (необязательно),
Monday,Понедельник,
Monthly,Ежемесячно,
More,Далее,
More Information,Больше информации,
More...,Больше...,
Move,Переместить,
My Account,Мой аккаунт,
New Address,Новый адрес,
New Contact,Новый контакт,
Next,Далее,
No Data,Нет данных,
No address added yet.,Адресов пока нет.,
No contacts added yet.,Контакты еще не добавлены.,
No items found.,Ничего не найдено.,
None,Никто,
Not Permitted,Не разрешено,
Not active,Не действует,
Notes,Заметки,
Number,Число,
Online,В сети,
Operation,Операция,
Options,Опции,
Other,Другое,
Owner,Владелец,
Page Missing or Moved,Страница отсутствует или перемещена,
Parameter,Параметр,
Password,Пароль,
Payment Gateway,Платежный шлюз,
Payment Gateway Name,Имя платежного шлюза,
Payments,Оплата,
Period,Период обновления,
Pincode,PIN код,
Plan Name,Название плана,
Please enable pop-ups,"Пожалуйста, включите всплывающие окна",
Please select Company,"Пожалуйста, выберите компанию",
