apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Nauji {} išleidimai šioms programoms yra prieinami
apps/frappe/frappe/website/doctype/web_form/web_form.py,Please select a Amount Field.,Prašome pasirinkti laukelyje Kiekis.
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Loading import file...,Įkeliamas importo failas ...
DocType: Assignment Rule,Last User,Paskutinis vartotojas
apps/frappe/frappe/desk/form/assign_to.py,"A new task, {0}, has been assigned to you by {1}. {2}","Nauja užduotis, {0}, buvo priskirtas jums {1}. {2}"
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js,Session Defaults Saved,Sesijos numatytosios vertės išsaugotos
apps/frappe/frappe/public/js/frappe/form/controls/attach.js,Reload File,Iš naujo įkelti failą
DocType: Email Queue,Email Queue records.,Paštas Queue įrašus.
DocType: Post,Post,paštas
DocType: Address,Punjab,Pendžabo
apps/frappe/frappe/config/settings.py,Rename many items by uploading a .csv file.,Pervadinti daug daiktų nusiųsdami .csv failą.
DocType: Workflow State,pause,Pauzė
apps/frappe/frappe/public/js/frappe/web_form/webform_script.js,You are not permitted to access this page.,Jums neleidžiama patekti į šį puslapį.
DocType: About Us Settings,Website,Interneto svetainė
apps/frappe/frappe/www/third_party_apps.py,You need to be logged in to access this page,"Jūs turite būti prisijungęs, kad galėtumėte prisijungti prie šio puslapio"
DocType: System Settings,Note: Multiple sessions will be allowed in case of mobile device,Pastaba: Keli seansai bus leista atveju mobiliojo prietaiso
DocType: DocType,Form Settings,Formos nustatymai
apps/frappe/frappe/templates/emails/download_data.html,Download Data,Atsisiųsti duomenis
apps/frappe/frappe/public/js/frappe/form/form.js,Permanently Submit {0}?,Pastoviai Pateikti {0}?
apps/frappe/frappe/desk/page/backups/backups.js,Download Files Backup,Atsisiųsti failų atsargines kopijas
DocType: Address,County,apygarda
DocType: Workflow,If Checked workflow status will not override status in list view,Jei pažymėta eigos statusas nepanaikina statusą sąrašo rodinyje
apps/frappe/frappe/client.py,Invalid file path: {0},Neteisingas failo maršrutas: {0}
DocType: Workflow State,eye-open,akių atvira
DocType: Email Queue,Send After,siųsti Po
apps/frappe/frappe/utils/file_manager.py,Please select a file or url,Prašome pasirinkti failą arba nuorodą
apps/frappe/frappe/public/js/frappe/views/treeview.js,{0} Tree,{0} medis
DocType: User,User Emails,Vartotojo Parašyta
DocType: User,Username,Vartotojo vardas
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Import Zip,Importuoti Zip
apps/frappe/frappe/model/base_document.py,Value too big,Vertė per didelis
DocType: DocField,DocField,DocField
DocType: GSuite Settings,Run Script Test,Vykdyti scenarijų testas
apps/frappe/frappe/desk/doctype/event/event.py,Select Google Calendar to which event should be synced.,"Pasirinkite „Google“ kalendorių, kurį įvykį reikia sinchronizuoti."
DocType: Data Import,Total Rows,Iš viso eilučių
DocType: Contact,Department,skyrius
DocType: DocField,Options,Nustatymai
apps/frappe/frappe/client.py,Cannot edit standard fields,Negalite redaguoti standartines laukus
DocType: Print Format,Print Format Builder,Spausdinti Formatas statybininkas
DocType: GCalendar Account,Calendar Name,Kalendoriaus pavadinimas
DocType: Report,Report Manager,Pranešti direktorius
DocType: Workflow,Document States,"dokumente teigiama,"
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! I could not find what you were looking for.,"Atsiprašau! Aš negalėjau rasti tai, ko ieškote."
DocType: Data Migration Run,Logs,Prisijungia
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,There was an error saving filters,Išsaugant filtrus įvyko klaida
DocType: Custom DocPerm,This role update User Permissions for a user,Šis vaidmuo Atnaujinti Vartotojo Leidimai vartotojas
apps/frappe/frappe/public/js/frappe/model/model.js,Rename {0},Pervadinti {0}
DocType: Workflow State,zoom-out,nutolinti
DocType: Data Import Beta,Import Options,Importavimo parinktys
apps/frappe/frappe/public/js/frappe/form/form.js,Cannot open {0} when its instance is open,Nepavyko atidaryti {0} kai jos atvejis yra atvira
apps/frappe/frappe/model/document.py,Table {0} cannot be empty,Stalo {0} negali būti tuščias
DocType: SMS Parameter,Parameter,Parametras
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Images,Vaizdai
DocType: Activity Log,Reference Owner,nuoroda autorius
DocType: Currency,Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,"Mažiausias cirkuliuojančių frakcija vienetas (monetos). EG 1 proc USD ir jis turėtų būti įrašytas kaip 0,01"
DocType: Social Login Key,GitHub,GitHub
apps/frappe/frappe/model/base_document.py,"{0}, Row {1}","{0}, eilutė {1}"
DocType: DocField,Markdown Editor,„Markdown“ redaktorius
apps/frappe/frappe/model/document.py,Beginning with,Pradedant nuo
apps/frappe/frappe/core/doctype/data_export/exporter.py,Data Import Template,Duomenų importas Šablono
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js,An error occurred while setting Session Defaults,Nustatant sesijos numatytuosius nustatymus įvyko klaida
apps/frappe/frappe/public/js/frappe/model/model.js,Parent,tėvas
apps/frappe/frappe/templates/emails/download_data.html,We have received a request from you to download your {0} data associated with: {1},"Iš jūsų gavome prašymą atsisiųsti {0} duomenis, susijusius su: {1}"
DocType: System Settings,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","Jei įjungta, slaptažodis stiprumas bus vykdomas remiantis Minimalus Slaptažodžių balas vertės. A 2 reikšmė yra vidutinio stiprumo ir 4 yra labai stiprus."
DocType: System Settings,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","Jei įjungta, slaptažodis stiprumas bus vykdomas remiantis Minimalus Slaptažodžių balas vertės. A 2 reikšmė yra vidutinio stiprumo ir 4 yra labai stiprus."
DocType: About Us Settings,"""Team Members"" or ""Management""","""Komandos nariai"" arba ""Tvarkymas"""
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for 'Check' type of field must be either '0' or '1',Numatytasis &quot;patikrinimas&quot; tipo laukas turi būti arba &quot;0&quot; arba &quot;1&quot;
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,Yesterday,Vakar
DocType: Contact,Designation,žymėjimas
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only for one Email Account.,Automatinį susiejimą galima suaktyvinti tik vienai el. Pašto abonementui.
DocType: Test Runner,Test Runner,testas bėgikas
DocType: Auto Repeat,Monthly,kas mėnesį
DocType: Address,Uttarakhand,Utarakhandas
DocType: Email Account,Enable Incoming,Įjungti Sąlygos straipsnį
apps/frappe/frappe/core/doctype/version/version_view.html,Danger,pavojus
DocType: Address,Email Address,Elektroninio pašto adresas
DocType: Workflow State,th-large,TH-didelis
DocType: Communication,Unread Notification Sent,Neperskaityta išsiųstą pranešimą
apps/frappe/frappe/public/js/frappe/utils/tools.js,Export not allowed. You need {0} role to export.,Eksportas neleidžiama. Jums reikia {0} vaidmenį eksportui.
DocType: Assignment Rule,Automatically Assign Documents to Users,Automatiškai priskirti dokumentus vartotojams
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Unpin,Atsegti
DocType: System Settings,In seconds,Po kelių sekundžių
apps/frappe/frappe/public/js/frappe/list/list_view.js,Cancel {0} documents?,Atšaukti {0} dokumentus?
DocType: DocType,Is Published Field,Skelbiama laukas
DocType: GCalendar Settings,GCalendar Settings,&quot;GCalendar&quot; nustatymai
DocType: Email Group,Email Group,paštas grupė
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not delete Event {0} from Google Calendar, error code {1}.","„Google“ kalendorius - Nepavyko ištrinti įvykio {0} iš „Google“ kalendoriaus, klaidos kodas {1}."
DocType: Event,Pulled from Google Calendar,Ištrauktas iš „Google“ kalendoriaus
DocType: Note,Seen By,matyti
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Multiple,Pridėti kelis
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained some energy points,Jūs įgijote tam tikrų energijos taškų
apps/frappe/frappe/core/doctype/user/user.py,Not a valid User Image.,Netinkamas vartotojo paveikslėlis.
DocType: Energy Point Log,Reverted,Grįžo
DocType: Success Action,First Success Message,Pirmasis sėkmės pranešimas
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Not Like,Not Like
apps/frappe/frappe/model/document.py,Incorrect value: {0} must be {1} {2},Neteisingas vertė: {0} turi būti {1} {2}
apps/frappe/frappe/config/customization.py,"Change field properties (hide, readonly, permission etc.)","Pakeisti lauko savybės (slėpti, tik skaitymui, leidimas ir tt)"
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Appreciate,Įvertink
DocType: Workflow State,lock,spyna
apps/frappe/frappe/config/website.py,Settings for Contact Us Page.,Nustatymai Susisiekime puslapį.
apps/frappe/frappe/core/doctype/user/user.py,Administrator Logged In,Administratorius Prisijungęs Be
DocType: Contact Us Settings,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kontaktai variantai, pavyzdžiui, &quot;Pardavimų užklausos Pagalba užklausos&quot; ir tt kiekvienas į naują eilutę ar atskirdami juos kableliais."
apps/frappe/frappe/public/js/frappe/ui/tag_editor.js,Add a tag ...,Pridėti žymą ...
apps/frappe/frappe/public/js/frappe/form/print.js,Portrait,Portretas
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Insert,Įdėti
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Allow Google Drive Access,Leisti „Google“ disko prieigą
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Select {0},Pasirinkite {0}
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Base URL,Įveskite pagrindinį URL
DocType: DocType,"If enabled, the document is marked as seen, the first time a user opens it","Jei įjungta, dokumentas pažymimas kaip matomas, pirmą kartą vartotojas jį atidaro"
DocType: Auto Repeat,Repeat on Day,Pakartokite dieną
DocType: DocField,Color,spalva
DocType: Data Migration Run,Log,Prisijungti
DocType: Workflow State,indent-right,įtrauka dešiniajame
DocType: Has Role,Has Role,turi vaidmuo
DocType: System Settings,Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Laikas sekundėmis išlaikyti QR kodo vaizdą serveryje. Min: <strong>240</strong>
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}:Fieldtype {1} for {2} cannot be indexed,{0}: {2} {1} lauko tipas negali būti indeksuojamas
DocType: Dashboard Chart,Timespan,Laiko tarpas
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Web Link,Interneto nuoroda
DocType: Deleted Document,Restored,Atkurta
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 minute ago,prieš 1 minutę
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.",Be System Manager vaidmenys SET vartotojų teises teisė gali nustatyti leidimus kitiems vartotojams už šio dokumento tipą.
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Configure Theme,Konfigūruoti temą
DocType: Company History,Company History,Įmonės istorija
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Reset,Atstatyti
DocType: Workflow State,volume-up,pagarsink
apps/frappe/frappe/config/integrations.py,Webhooks calling API requests into web apps,"Webhoks, skambinantys API užklausas į žiniatinklio programas"
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Show Traceback,Rodyti „Traceback“
DocType: DocType,Default Print Format,Numatytoji spausdinimo formatas
DocType: Workflow State,Tags,Žymos
apps/frappe/frappe/public/js/frappe/form/workflow.js,None: End of Workflow,Nėra: pabaiga Workflow
apps/frappe/frappe/database/mariadb/schema.py,"{0} field cannot be set as unique in {1}, as there are non-unique existing values","{0} laukelis negali būti nustatyti kaip unikalus {1}, nes yra ne unikalus esamos gamtos vertybės"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Document Types,Dokumentų tipai
DocType: Address,Jammu and Kashmir,Džamu ir Kašmyras
DocType: Workflow,Workflow State Field,Eigos būseną laukas
DocType: Language,Guest,Svečias
DocType: DocType,Title Field,Pavadinimas laukas
DocType: Error Log,Error Log,klaida Prisijungti
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Invalid URL,neteisingas URL
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 7 days,Paskutinės 7 dienos
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""","Pakartoja, pavyzdžiui, &quot;abcabcabc&quot; yra tik šiek tiek sunkiau atspėti nei &quot;ABC&quot;"
DocType: Notification,Channel,Kanalas
apps/frappe/frappe/templates/emails/administrator_logged_in.html,"If you think this is unauthorized, please change the Administrator password.","Jei manote, kad tai yra neleistinas, prašome pakeisti administratoriaus slaptažodį."
DocType: Data Import Beta,Data Import Beta,Duomenų importavimo beta versija
apps/frappe/frappe/email/doctype/email_account/email_account.py,{0} is mandatory,{0} yra privalomi
DocType: Assignment Rule,Assignment Rules,Paskyrimo taisyklės
DocType: Workflow State,eject,kraustyti
apps/frappe/frappe/public/js/frappe/form/form.js,Field {0} not found.,Srityje {0} nerasta.
DocType: Chat Room,Owner,Savininkas
DocType: Assignment Rule,Rule,Taisyklė
DocType: Communication,Visit,apsilankymas
DocType: LDAP Settings,LDAP Search String,LDAP Paieška Styginių
DocType: Translation,Translation,Vertimas
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mr,Ponas
DocType: OAuth Authorization Code,Client,klientas
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select Column,Pasirinkite stulpelį
apps/frappe/frappe/public/js/frappe/form/form.js,This form has been modified after you have loaded it,"Ši forma buvo pakeistas po to, kai ją pakrauti"
DocType: Address,Himachal Pradesh,Himačal Pradešas
DocType: System Settings,"If not set, the currency precision will depend on number format","Jei nenustatytas, valiutų tikslumas priklausys nuo skaičių formatu"
DocType: System Settings,"If not set, the currency precision will depend on number format","Jei nenustatytas, valiutų tikslumas priklausys nuo skaičių formatu"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Awesomebar,Atidarykite „Awesomebar“
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"It seems that there is an issue with the server's stripe configuration. In case of failure, the amount will get refunded to your account.","Atrodo, kad yra problema dėl serverio juostos konfigūracijos. Nepavykus, suma bus grąžinta į jūsų sąskaitą."
DocType: Data Import,Import Log,importas Prisijungti
DocType: User Permission,Apply To All Document Types,Taikyti visiems dokumentų tipams
apps/frappe/frappe/config/website.py,Embed image slideshows in website pages.,Įdėti vaizdo skaidres iš svetainės puslapius.
apps/frappe/frappe/email/doctype/newsletter/newsletter.js,Send,siųsti
DocType: Workflow Action Master,Workflow Action Name,Darbo eigos Veiksmo pavadinimas
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType can not be merged,DOCTYPE negali būti sujungtos
DocType: Web Form Field,Fieldtype,Fieldtype
apps/frappe/frappe/core/doctype/file/file.py,Not a zip file,Ne zip failą
DocType: Global Search DocType,Global Search DocType,Visuotinės paieškos „DocType“
DocType: Auto Repeat,"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Norėdami pridėti dinaminį temą, naudokite jinja žymes kaip <div><pre> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>"
apps/frappe/frappe/public/js/frappe/form/save.js,"Mandatory fields required in table {0}, Row {1}","Privalomi laukai reikalingi lentelėje {0}, eilutė {1}"
