apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +209,Press Esc to close,按Esc键关闭
apps/frappe/frappe/desk/page/messages/messages_main.html +12,Post,职位
apps/frappe/frappe/config/setup.py +97,Rename many items by uploading a .csv file.,通过上传。csv文件重命名多个项目。
DocType: Workflow State,pause,暂停
apps/frappe/frappe/templates/pages/desk.py +20,You are not permitted to access this page.,你没有权限访问此页面。
DocType: User,Facebook Username,Facebook的用户名
DocType: Workflow State,eye-open,eye-open
apps/frappe/frappe/utils/file_manager.py +28,Please select a file or url,请选择一个文件或URL
DocType: DocField,DocField,文档字段
DocType: Comment,Comment By Fullname,评论人全名
DocType: DocField,Options,选项
apps/frappe/frappe/client.py +42,Cannot edit standard fields,不能编辑标准字段
DocType: Print Format,Print Format Builder,打印格式生成器
DocType: Report,Report Manager,报告管理
DocType: Workflow,Document States,文档状态
sites/assets/js/desk.min.js +762,Sorry! I could not find what you were looking for.,抱歉，无法找你要的信息。
DocType: DocPerm,This role update User Permissions for a user,这个角色更新用户权限的用户
sites/assets/js/desk.min.js +527,Rename {0},重命名{0}
DocType: Workflow State,zoom-out,缩小
apps/frappe/frappe/model/document.py +625,Table {0} cannot be empty,表{0}不能为空
DocType: Social Login Keys,GitHub,GitHub
apps/frappe/frappe/model/document.py +589,Beginning with,以此开头
apps/frappe/frappe/core/page/data_import_tool/exporter.py +51,Data Import Template,数据导入模板
sites/assets/js/desk.min.js +510,Parent,亲
sites/assets/js/desk.min.js +779,"<i>document type...</i>, e.g. <b>customer</b>",<I>文档类型... </ I>，如<B>客户</ B>
apps/frappe/frappe/print/doctype/print_format/print_format.py +26,Syntax error in Jinja template,在Jinja模板内发现语法错误
DocType: About Us Settings,"""Team Members"" or ""Management""",“团队成员”或“管理”
apps/frappe/frappe/core/doctype/doctype/doctype.py +263,Default for 'Check' type of field must be either '0' or '1',“勾选”字段类型的默认值必须是'0'或'1'
DocType: Email Account,Enable Incoming,启用出站
DocType: Workflow State,Danger,危险
DocType: Workflow State,th-large,th-large
sites/assets/js/desk.min.js +665,Export not allowed. You need {0} role to export.,不允许导出，您没有{0}的角色。
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +139,Set the display label for the field,为此字段设置显示标签
apps/frappe/frappe/model/document.py +616,Incorrect value: {0} must be {1} {2},值有错误，{0}必须是{1} {2}
apps/frappe/frappe/config/setup.py +178,"Change field properties (hide, readonly, permission etc.)",更改字段属性（隐藏，只读，权限等）
DocType: Workflow State,lock,lock
apps/frappe/frappe/config/website.py +73,Settings for Contact Us Page.,联系我们页面的设置。
DocType: Contact Us Settings,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",联系人选项，如“销售查询，支持查询”等每个新行或以逗号分隔。
sites/assets/js/editor.min.js +155,Insert,插入
sites/assets/js/desk.min.js +487,Select {0},选择{0}
DocType: Outgoing Email Settings,Email Settings for Outgoing and Incoming Emails.,传出和传入邮件设置
DocType: Feed,Color,颜色
DocType: Workflow State,indent-right,indent-right
sites/assets/js/desk.min.js +710,Web Link,网站链接
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +33,"Recommended bulk editing records via import, or understanding the import format.",通过进口，或了解导入格式建议批量编辑记录。
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +36,"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.",除了系统管理员，有“设置用户权限”的角色可以为其他用户设置某文档类型的权限。
DocType: Company History,Company History,公司历史
DocType: Workflow State,volume-up,volume-up
apps/frappe/frappe/core/page/data_import_tool/importer.py +42,Only allowed {0} rows in one import,只允许{0}在一个导入行
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +4,"To import or update records, you must first download the template for importing.",要导入或更新记录，你必须先下载模板导入。
DocType: DocType,Default Print Format,默认打印格式
DocType: Workflow State,Tags,标签
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +47,Document Types,文档类型
DocType: Workflow,Workflow State Field,工作流状态字段
DocType: DocType,Title Field,标题字段
DocType: Workflow State,eject,eject
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +16,Help for User Permissions,用户权限帮助
DocType: Communication,Visit,访问
apps/frappe/frappe/desk/page/applications/application_row.html +7,Install,安装
DocType: Table of Contents,Table of Contents,目录
DocType: Website Settings,Twitter Share via,Twitter分享通过
apps/frappe/frappe/config/website.py +32,Embed image slideshows in website pages.,将图片幻灯片嵌入网站页面。
DocType: Workflow Action,Workflow Action Name,工作流操作名称
