DocType: OAuth Client, Advanced Settings,Ajustes Avanzados
apps/frappe/frappe/public/js/frappe/form/workflow.js +32, by Role ,por Rol.
apps/frappe/frappe/model/naming.py +95, for {0},para {0}
DocType: About Us Settings,"""Company History""","""Historia de la compañía"""
apps/frappe/frappe/core/page/data_import_tool/exporter.py +71,"""Parent"" signifies the parent table in which this row must be added","""Padre"" significa la tabla padre en la que debe añadirse esta fila"
DocType: About Us Settings,"""Team Members"" or ""Management""",'Miembros del equipo' o 'Administración'
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py +49,"%s is not a valid report format. Report format should \
				one of the following %s",
DocType: Website Settings,&lt;head&gt; HTML,HTML
apps/frappe/frappe/core/doctype/doctype/doctype.py +449,'In Global Search' not allowed for type {0} in row {1},&#39;En búsqueda global&#39; no se permite el tipo {0} en la fila {1}
apps/frappe/frappe/core/doctype/doctype/doctype.py +445,'In List View' not allowed for type {0} in row {1},'En vista de lista' no está permitido para el tipo {0} en el renglón {1}
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +94,(Ctrl + G),(Ctrl + G)
apps/frappe/frappe/model/rename_doc.py +378,** Failed: {0} to {1}: {2},** Fallido: {0} a {1}: {2}
DocType: Currency,**Currency** Master,**Divisa/Moneda** Principal
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Borrador; 1 - Enviado; 2 - Cancelado
DocType: Web Page,0 is highest,0 es más alto
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent",
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +78,1 comment,1 comentario
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +48,1 hour ago,Hace una hora
apps/frappe/frappe/public/js/frappe/list/list_view.js +805,1 item selected,1 elemento seleccionado
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +46,1 minute ago,Hace un minuto
apps/frappe/frappe/utils/data.py +572,1 month ago,Hace 1 mes
apps/frappe/frappe/templates/emails/feedback_request_url.html +8,1 star being lowest & 5 stars being highest rating,1 estrella es más bajo y 5 estrellas es  la calificación más alta
apps/frappe/frappe/utils/data.py +568,1 weeks ago,hace 1 semana
apps/frappe/frappe/utils/data.py +576,1 year ago,hace 1 año
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +18,1. Select Columns,1. Seleccionar Columnas
