A4,A4,
API Endpoint,Punkt końcowy API,
API Key,Klucz API,
Access Token,Dostęp za pomocą Tokenu,
Account,Konto,
Accounts Manager,Specjalista ds. Sprzedaży,
Accounts User,Konta Użytkownika,
Action,Działanie,
Actions,działania,
Active,Aktywny,
Add,Dodaj,
Add Comment,Dodaj komentarz,
Add Row,Dodaj wiersz,
Address,Adres,
Address Line 2,Drugi wiersz adresu,
Address Title,Tytuł adresu,
Address Type,Typ adresu,
Administrator,Administrator,
All Day,Cały Dzień,
Allow Delete,Pozwól Usuwać,
Amended From,Zmodyfikowany od,
Amount,Wartość,
Applicable For,Stosowne dla,
Approval Status,Status Zatwierdzenia,
Assign,Przydziel,
Assign To,Przypisano do,
Attachment,Załącznik,
Attachments,Załączniki,
Author,Autor,
Auto Repeat,Powtarzanie automatyczne,
Base URL,Podstawowy adres URL,
Based On,Bazujący na,
Beginner,Początkujący,
Billing,Dane do faktury,
Cancel,Anuluj,
Category,Kategoria,
Category Name,Nazwa kategorii,
City,Miasto,
City/Town,Miasto/Miejscowość,
Client,Klient,
Client ID,Identyfikator klienta,
Client Secret,Klient Secret,
Closed,Zamknięte,
Code,Kod,
Collapse All,Zwinąć wszystkie,
Color,Kolor,
Company Name,Nazwa firmy,
Condition,Stan,
Contact,Kontakt,
Contact Details,Szczegóły kontaktu,
Content,Zawartość,
Content Type,Typ zawartości,
Create,Utwórz,
Created By,Utworzył(a),
Current,Bieżący,
Custom HTML,Niestandardowy HTML,
Custom?,Niestandardowy?,
Date Format,Format daty,
Datetime,Data-czas,
Day,Dzień,
Default Letter Head,Nagłówek domyślny,
Defaults,Wartości domyślne,
Delivery Status,Status dostawy,
Department,Dział,
Details,Szczegóły,
Document Name,Nazwa dokumentu,
Document Status,Stan dokumentu,
Document Type,Typ Dokumentu,
Domain,Domena,
Domains,Domeny,
Draft,Wersja robocza,
Edit,Edycja,
Email Account,Konto e-mail,
Email Address,Adres e-mail,
Email ID,ID e-mail,
Email Sent,Wiadomość wysłana,
Email Template,Szablon e-maila,
Enable,Włącz,
Enabled,Aktywny,
End Date,Data zakończenia,
Error Code: {0},Kod błędu: {0},
Error Log,Dziennik błędów,
Event,Wydarzenie,
Expand All,Rozwiń wszystko,
Fail,Nie powiodło się.,
Failed,Nie powiodło się.,
Fax,Faks,
Feedback,Informacja zwrotna,
Female,Kobieta,
Field Name,Nazwa pola,
Fieldname,Nazwa pola,
Fields,Pola,
First Name,Imię,
Frequency,Częstotliwość,
Friday,Piątek,
From,Od,
Full,Pełny,
Full Name,Imię i nazwisko,
Further nodes can be only created under 'Group' type nodes,"Kolejne powiązania mogą być tworzone tylko w powiązaniach typu ""grupa""",
Gender,Płeć,
GitHub Sync ID,GitHub Sync ID,
Guest,Gość,
Half Day,Pół Dnia,
Half Yearly,Pół Roku,
High,Wysoki,
Hourly,Cogodzinny,
Hub Sync ID,Identyfikator Hub Sync,
IP Address,Adres IP,
Image,Obrazek,
Image View,Widok obrazka,
Import Data,Importuj dane,
Import Log,Log operacji importu,
Inactive,Nieaktywny,
Insert,Wstaw,
Interests,Zainteresowania,
Introduction,Wprowadzenie,
Is Active,Aktywny,
Is Completed,Zakończony,
Is Default,Domyślny,
Kanban Board,Kanban Board,
Label,Etykieta,
Language Name,Język,
Last Name,Nazwisko,
Leaderboard,Tabela liderów,
Letter Head,Nagłówek,
Level,Poziom,
Limit,Limit,
Log,Dziennik,
Logs,Dzienniki,
Low,Niski,
Maintenance Manager,Menedżer Konserwacji,
Maintenance User,Użytkownik Konserwacji,
Male,Mężczyzna,
Mandatory,Wymagane,
Mapping,Odwzorowanie,
Mapping Type,Typ odwzorowania,
Medium,Średni,
Meeting,Spotkanie,
Message Examples,Przykłady wiadomości,
Method,Metoda,
Middle Name,Drugie imię,
Middle Name (Optional),Drugie imię (opcjonalnie),
Monday,Poniedziałek,
Monthly,Miesięcznie,
More,Więcej,
More Information,Więcej informacji,
More...,Więcej...,
Move,Przenieś,
My Account,Moje Konto,
New Address,Nowy adres,
New Contact,Nowy kontakt,
Next,Dalej,
No Data,Brak danych,
No address added yet.,Nie dodano jeszcze adresu.,
No contacts added yet.,Nie dodano jeszcze żadnego kontaktu.,
No items found.,Nie znaleziono żadnych elementów.,
None,Żaden,
Not Permitted,Niedozwolone,
Not active,Nieaktywny,
Notes,Notatki,
Number,Numer,
Online,Online,
Operation,Operacja,
Options,Opcje,
Other,Inne,
Owner,Właściciel,
Page Missing or Moved,Brak strony lub została ona przeniesiona,
Parameter,Parametr,
Password,Hasło,
Payment Gateway,Bramki płatności,
Payment Gateway Name,Nazwa bramki płatności,
Payments,Płatności,
Period,Okres,
Pincode,Kod PIN,
Plan Name,Nazwa planu,
Please enable pop-ups,Proszę włączyć pop-upy,
Please select Company,Proszę wybrać firmę,
Please select {0},Proszę wybrać {0},
Please set Email Address,Proszę ustawić adres e-mail,
Portal,Portal,
Portal Settings,Ustawienia,
Preview,Podgląd,
Primary,Główny,
Print Format,Format Druku,
Print Settings,Ustawienia drukowania,
Print taxes with zero amount,Drukowanie podatków z zerową kwotą,
Private,Prywatny,
Property,Właściwość,
Public,Publiczny,
Published,Opublikowany,
Purchase Manager,Menadżer Zakupów,
Purchase Master Manager,Główny Menadżer Zakupów,
Purchase User,Zakup użytkownika,
Query Options,Opcje Zapytania,
Range,Przedział,
Rating,Ocena,
Received,Otrzymano,
Recipients,Adresaci,
Redirect URL,Adres przekierowania,
Reference,Odnośnik,
Reference Date,Data odnośnika,
Reference Document,Dokument referencyjny,
Reference Document Type,Typ dokumentu referencyjnego,
Reference Owner,Właściciel odnośnika,
Reference Type,Typ odnośnika,
Refresh Token,Odśwież token,
Region,Region,
Rejected,Odrzucono,
Reopen,Otwórz ponownie,
Replied,Odpowiedziane,
Report,Raport,
Report Builder,Kreator raportów,
Report Type,Typ raportu,
Reports,Raporty,
Response,Odpowiedź,
Role,Rola,
Route,Trasa,
Sales Manager,Menadżer Sprzedaży,
Sales Master Manager,Główny Menadżer Sprzedaży,
Sales User,Użytkownik Sprzedaży,
Salutation,Forma grzecznościowa,
Sample,Próbka,
Saturday,Sobota,
Saved,Zapisano,
Scan Barcode,Skanuj kod kreskowy,
Scheduled,Zaplanowane,
Search,Szukaj,
Secret Key,Klucz tajny,
Select,Wybierz,
Select DocType,Wybierz DocType,
Send Now,Wyślij teraz,
Sent,Wysłano,
Series {0} already used in {1},Seria {0} już została użyte w {1},
Service,Usługa,
Set as Default,Ustaw jako domyślne,
Settings,Ustawienia,
Shipping,Wysyłka,
Short Name,Nazwa skrócona,
Slideshow,Pokaz slajdów,
Some information is missing,Brakuje wymaganych informacji.,
Source,Źródło,
Source Name,Nazwa źródła,
Standard,Standard,
Start Date,Data rozpoczęcia,
Start Import,Rozpocznij importowanie,
State,Stan,
Stopped,Zatrzymany,
Subject,Temat,
Submit,Zatwierdź,
Successful,Zakończono pomyślnie.,
Summary,Podsumowanie,
Sunday,Niedziela,
System Manager,System Manager,
Target,Cel,
Task,Zadanie,
Tax Category,Kategoria podatku,
Test,Test,
Thank you,Dziękuję,
The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Strona, której szukasz nie istnieje. Być może została przeniesiona, bądź odnośnik jest nieprawidłowy.",
Timespan,Okres,
To,Do,
To Date,Do daty,
Tools,Narzędzia,
Traceback,Traceback,
URL,URL,
Unsubscribed,Nie zarejestrowany,
