A4,A4,
API Endpoint,API endapunktur,
API Key,API Key,
Access Token,aðgangur Token,
Account,Reikningur,
Accounts Manager,Accounts Manager,
Accounts User,notendareikninga,
Action,aðgerð,
Actions,aðgerðir,
Active,virk,
Add,Bæta,
Add Comment,Bæta við athugasemd,
Add Row,Bæta Row,
Address,Heimilisfang,
Address Line 2,Heimilisfang lína 2,
Address Title,Heimilisfang Titill,
Address Type,Heimilisfang Tegund,
Administrator,stjórnandi,
All Day,Allan daginn,
Allow Delete,leyfa Eyða,
Amended From,breytt Frá,
Amount,upphæð,
Applicable For,gildir til,
Approval Status,Staða samþykkis,
Assign,Úthluta,
Assign To,úthluta til,
Attachment,viðhengi,
Attachments,viðhengi,
Author,Höfundur,
Auto Repeat,Sjálfvirk endurtaka,
Base URL,Undirstaða vefslóð,
Based On,Byggt á,
Beginner,Beginner,
Billing,innheimtu,
Cancel,Hætta,
Category,Flokkur,
Category Name,Flokkur Nafn,
City,Borg,
City/Town,City / Town,
Client,viðskiptavinur,
Client ID,Viðskiptavinur ID,
Client Secret,Viðskiptavinur Secret,
Closed,lokað,
Code,code,
Collapse All,fella saman alla,
Color,Litur,
Company Name,nafn fyrirtækis,
Condition,Ástand,
Contact,Viltu samband við,
Contact Details,Tengiliðaupplýsingar,
Content,innihald,
Content Type,content Type,
Create,Búa,
Created By,Búið til af,
Current,Núverandi,
Custom HTML,Custom HTML,
Custom?,Custom?,
Date Format,Dagsetning Format,
Datetime,datetime,
Day,dagur,
Default Letter Head,Sjálfgefin bréf höfuð,
Defaults,vanskil,
Delivery Status,Afhending Staða,
Department,deild,
Details,Nánar,
Document Name,Document Name,
Document Status,skjal Staða,
Document Type,Document Type,
Domain,Domain,
Domains,Lén,
Draft,Drög,
Edit,Breyta,
Email Account,netfangs,
Email Address,Netfang,
Email ID,Netfang,
Email Sent,Tölvupóstur sendur,
Email Template,Email Sniðmát,
Enable,Virkja,
Enabled,virkt,
End Date,Lokadagur,
Error Code: {0},Villa Code: {0},
Error Log,Villuannál,
Event,Event,
Expand All,Stækka All,
Fail,Mistakast,
Failed,mistókst,
Fax,Fax,
Feedback,athugasemdir,
Female,female,
Field Name,Field Name,
Fieldname,FIELDNAME,
Fields,Fields,
First Name,Fyrsta nafn,
Frequency,Tíðni,
Friday,föstudagur,
From,frá,
Full,Fullt,
Full Name,Fullt nafn,
Further nodes can be only created under 'Group' type nodes,Frekari hnútar geta verið aðeins búin undir &#39;group&#39; tegund hnúta,
Gender,kyn,
GitHub Sync ID,GitHub Sync ID,
Guest,Guest,
Half Day,Hálfur dagur,
Half Yearly,Half Árlega,
High,Hár,
Hourly,Klukkutíma,
Hub Sync ID,Hub Sync ID,
IP Address,IP-tölu,
Image,Mynd,
Image View,Mynd View,
Import Data,Flytja inn gögn,
Import Log,innflutningur Log,
Inactive,Óvirkt,
Insert,Setja inn,
Interests,Áhugasvið,
Introduction,kynning,
Is Active,er Active,
Is Completed,er lokið,
Is Default,er Default,
Kanban Board,Kanban Board,
Label,Label,
Language Name,Tungumál Name,
Last Name,Eftirnafn,
Leaderboard,Leaderboard,
