New {} releases for the following apps are available,可以使用以下應用程序的新{}版本
Please select a Amount Field.,請選擇一個金額字段。
Press Esc to close,按Esc鍵關閉
"A new task, {0}, has been assigned to you by {1}. {2}",一個新的任務，{0}，已分配給您{1}。 {2}
Email Queue records.,電子郵件隊列記錄。
Post,文章
Rename many items by uploading a .csv file.,通過上傳csv文件重命名多個項目。
pause,暫停
You are not permitted to access this page.,你不允許訪問此頁面。
Seems ldap is not installed on system.<br>Guidelines to install ldap dependancies and python package,似乎ldap沒有安裝在系統上。 <br>安裝ldap依賴和python包的指導
Website,網站
You need to be logged in to access this page,您需要登錄才能訪問該頁面
Note: Multiple sessions will be allowed in case of mobile device,注：多個會議將在移動設備的情況下，被允許
Cannot send this email. You have crossed the sending limit of {0} emails for this month.,無法發送此郵件。你已經超過了{0}這個月的電子郵件發送限制。
Download Files Backup,下載文件備份
County,縣
If Checked workflow status will not override status in list view,如果經過工作流狀態不會覆蓋列表視圖狀態
Invalid file path: {0},無效的文件路徑：{0}
eye-open,眼開
Send After,發送後
Please select a file or url,請選擇一個文件或URL,
{0} Tree,{0}樹
User Emails,用戶電子郵件
Username,用戶名
Import Zip,導入郵編
Value too big,值過大
DocField,DocField,
Run Script Test,運行腳本測試
Total Rows,總行數
Department,部門
Options,選項
Cannot edit standard fields,無法編輯標準欄位
Print Format Builder,列印格式生成器
Calendar Name,日曆名稱
Report Manager,報告管理
Document States,文件規定
Sorry! I could not find what you were looking for.,對不起！我無法找到你所期待的。
Logs,日誌
It is necessary to take this action today itself for the above mentioned recurring,今天有必要採取這一行動，重複上述
This role update User Permissions for a user,這個角色更新用戶權限的用戶
zoom-out,縮小
Cannot open {0} when its instance is open,無法打開{0} ，當它的實例是開放的
Table {0} cannot be empty,表{0}不能為空
Parameter,參數
With Ledgers,與總帳
Images,圖片
Reference Owner,參考者
"If enabled, user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings",如果啟用，用戶可以使用雙因素身份驗證從任何IP地址登錄，這也可以在系統設置中為所有用戶設置
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,最小的循環部分單元（硬幣）。對於如1％用於美元，因此應輸入為0.01,
Please give a fullname.,請給一個全名。
Beginning with,開頭
Data Import Template,數據導入模板
Parent,親
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",如果啟用，密碼強度將根據最低密碼分數值執行。值2為中等強度，4為非常強。
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",如果啟用，密碼強度將根據最低密碼分數值執行。值2為中等強度，4為非常強。
"""Team Members"" or ""Management""",“團隊成員”或“管理”
Default for 'Check' type of field must be either '0' or '1',預設為“查詢”字段類型必須是'0'或'1'
Designation,指定
Test Runner,測試運行
Monthly,每月一次
Enable Incoming,啟用傳入
Danger,危險
Email Address,電子郵件地址
th-large,TH-大
Unread Notification Sent,未讀發送通知
Export not allowed. You need {0} role to export.,不允許導出。您需要{0}的角色。
Is Published Field,發布現場
GCalendar Settings,GCalendar設置
Email Group,電子郵件組
Seen By,看到通過
Add Multiple,添加多個
Not a valid User Image.,不是有效的用戶映像。
First Success Message,第一個成功消息
Not Like,不喜歡
Set the display label for the field,設置顯示的標籤的字段
Incorrect value: {0} must be {1} {2},不正確的值：{0}必須是{1} {2}
"Change field properties (hide, readonly, permission etc.)",更改欄位屬性（隱藏，唯讀權限等）
lock,鎖
Settings for Contact Us Page.,設定「聯絡我們」的頁面。
Administrator Logged In,管理員登錄
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",聯絡人選項，如“銷售查詢，支持查詢”等每一個新行或以逗號分隔。
Add a tag ...,添加標籤...
New {0}: #{1},新{0}：＃{1}
Select {0},選擇{0}
Please enter Base URL,請輸入基本網址
Repeat on Day,一天重複
Color,顏色
Log,日誌
indent-right,右邊縮排
Has Role,有作用
