Assigned By Me,Dodijelio drugima,
_doctype,_doctype,
List,Lista,
Report Type,Vrsta izvještaja,
Session Expiry,Sesija ističe,
New {0} (Ctrl+B),Novi {0} (Ctrl-B)
DocShare,Dijeljenje dokumenta,
Add Filter,Dodaj filter,
Contacts,Kontakti,
Submitting,Potvrđivanje,
Editing Row,Izmjena u redu,
You are not allowed to print this document,Немате дозволу да штампате овај докуменa,
End Date,Datum završetka,
Allocated To,Dodijeljeno je,
Delete,Obriši,
You do not have enough permissions to complete the action,Немате дозволу да завршите ову акцију.
Project,Projekti,
Due Date,Datum dospijeća,
Assigned To,Dodijeljeno prema,
renamed from {0} to {1},Preimenuj iz {0} u {1}
Submit this document to confirm,Potvrdi ovaj dokument da bi ga zaključio,
You can find things by asking 'find orange in customers',"Можете тражити ствари претрагом ""тражи наранџасто у купцима"""
Note Seen By,Bilješku je vidio,
Show Tags,Prikaži tagove,
Switch To Desk,Pređi na radnu površinu,
Confirm,Potvrdi,
Assign to me,Dodijeljeno meni,
Did not save,Nije se sačuvalo,
Clear all roles,Obriši sve role,
Sales User,Korisnik prodaje,
Set User Permissions,Postavite korisnička prava,
Between,Između,
e.g.:,npr:
Country Name,Ime države,
Make a new,Napravite novi,
Download,Preuzmi,
You have been successfully logged out,Успешно сте се одјавилe,
You don't have the permissions to access this document,Немате дозволу да приступите овом документу.
Brand Image,Slika brenda,
show,Prikaži,
Yes,Da,
Role,Uloga,
Totals,Ukupno,
You do not have enough permissions to access this resource. Please contact your manager to get access.,Немате дозволу да приступите овоме. Молимо јавите се свом менаџеру да добијете приступ.
Add Child,Dodaj podređeni,
Invalid Password: ,Pogrešna lozinka:
System Settings,Sistemska podešavanja,
You can add dynamic properties from the document by using Jinja templating.,Можете да додате динамичке вредности из документа помоћу Jinja шаблона.
To Date,Do datuma,
Offline,Van mreže (offline)
System Manager,Menadžer sistema,
New Password,Nova lozinka,
You don't have permission to get a report on: {0},Немате дозволу да добијете извештај о: {0}
Middle Name (Optional),Srednje ime (opciono)
Can Share,Može dijeliti,
Dashboard,Nadzorna ploča,
Last Name,Prezime,
Sorry! You are not permitted to view this page.,Niste autorizovani za prikaz ove stranice.
Success Message,Poruka o uspjehu,
{0} created this,{0} je kreirao/la ovo.
Online,Na mreži,
Folder {0} does not exist,Folder {0} ne postoji,
Subject,Naslov,
Enter folder name,Unesi naziv foldera,
Tags,Tagovi,
Assignment,Dodjeljivanje,
move,Kretanje,
Language,Jezik,
Permanently Submit {0}?,Trajno potvrdi {0} ?
Maintenance User,Korisnik održavanja,
Image,Slika,
Rename {0},Preimenuj {0}
File Upload,Dodavanje fajla,
Add Total Row,Dodaj red ukupno bez PDV-a,
Setup Wizard,Čarobnjak za postavke,
From Date,Od datuma,
Amended From,Izmijenjena iz,
Desktop Icon already exists,Ikona na radnoj površini već postoji,
Attachment Removed,Prilog uklonjen,
Users,Korisnici,
Import Log,Log uvoza,
Add a comment,Dodaj komentar,
Permanently delete {0}?,Trajno obriši dokument {0} ?
Export,Izvezi,
Cancelled,Otkazan,
Open,Otvoren,
You are not permitted to access this page.,Немате дозволу да приступите овој страници.
Attached To DocType,Priložen u vrstu dokumetu,
You are not connected to Internet. Retry after sometime.,Нисте повезани са Интернетом. Покушајте касније.
Chat messages and other notifications.,Poruke i ostala obavještenja.
{0} comments,{0} komentara,
Upload Failed,Dodavanje priloga neuspješno,
Customize,Prilagodite,
Users with role {0}:,Korisnici sa rolom {0} :
Did not add,Nije dodato,
Files,Fajlovi,
Opened,Otvoreno,
No Tags,Nema tag-ova,
picture,Slika,
Edit,Izmijeni,
New {0},Novi {0}
View,Pogledaj,
Print Settings,Podešavanje štampanja,
Search or type a command,Pretražite ili otkucajte komandu,
Image Link,Link za sliku,
folder-close,Folder-zatvori,
Filter Name,Naziv filtera,
Subject Field,Polje naslova,
Home/Test Folder 1,Naslovna / Test Folder1,
Country,Država,
New Folder,Novi folder,
Email,Email,
Mandatory fields required in {0},Obavezna polja koja se moraju unijeti u dijelu {0}
Attachment,Prilog,
Not equals,Nije jednak,
Knowledge Base Contributor,Saradnik zs bazu znanja,
Help on Search,Pomoć oko pretrage,
Menu,Meni,
No {0} mail,{0} email nije nađen,
Attachment Limit (MB),Prilog limitiran na (MB)
Error Snapshot,Snimak grešaka (snapshot)
Document Status,Status dokumenta,
Saving,Čuvanje,
Website,Web sajt,
Show Likes,Prikaži lajkove,
Script or Query reports,Skripte ili query izvještaji,
Added {0},Dodatо {0}
You are not allowed to create columns,Немате дозволу да правите колонu,
Add to Desktop,Dodaj na radnu površinu,
Upload Attachment,Priloži datoteku,
Documentation,Dokumentacija,
Gantt,Gantogram,
First Name,Ime,
