apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,Dodijelio drugima
apps/frappe/frappe/desk/doctype/note/note_list.js,Notes,Bilješke
DocType: Desktop Icon,_doctype,_doctype
DocType: Desktop Icon,List,Lista
DocType: Report,Report Type,Vrsta izvještaja
DocType: System Settings,Session Expiry,Sesija ističe
DocType: DocShare,DocShare,Dijeljenje dokumenta
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Add Filter,Dodaj filter
DocType: Address,Contacts,Kontakti
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Potvrđivanje
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Editing Row,Izmjena u redu
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,Немате дозволу да штампате овај документ
DocType: Auto Repeat,End Date,Datum završetka
DocType: ToDo,Allocated To,Dodijeljeno je
DocType: Custom DocPerm,Delete,Obriši
apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,Немате дозволу да завршите ову акцију.
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Project,Projekti
DocType: ToDo,Due Date,Datum dospijeća
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Assigned To,Dodijeljeno prema
apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},Preimenuj iz {0} u {1}
apps/frappe/frappe/public/js/frappe/form/form.js,Submit this document to confirm,Potvrdi ovaj dokument da bi ga zaključio
apps/frappe/frappe/utils/bot.py,You can find things by asking 'find orange in customers',"Можете тражити ствари претрагом ""тражи наранџасто у купцима"""
DocType: Note Seen By,Note Seen By,Bilješku je vidio
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Prikaži tagove
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Pređi na radnu površinu
apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Potvrdi
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Dodijeljeno meni
apps/frappe/frappe/public/js/frappe/roles_editor.js,Clear all roles,Obriši sve role
DocType: Address,Sales User,Korisnik prodaje
DocType: Custom DocPerm,Set User Permissions,Postavite korisnička prava
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Between,Između
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,npr:
DocType: Country,Country Name,Ime države
DocType: Workflow State,Download,Preuzmi
apps/frappe/frappe/handler.py,You have been successfully logged out,Успешно сте се одјавили
apps/frappe/frappe/website/doctype/web_form/web_form.py,You don't have the permissions to access this document,Немате дозволу да приступите овом документу.
DocType: Website Settings,Brand Image,Slika brenda
apps/frappe/frappe/utils/bot.py,show,Prikaži
DocType: Page,Yes,Da
DocType: Custom DocPerm,Role,Uloga
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,Ukupno
apps/frappe/frappe/public/js/frappe/request.js,You do not have enough permissions to access this resource. Please contact your manager to get access.,Немате дозволу да приступите овоме. Молимо јавите се свом менаџеру да добијете приступ.
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Dodaj podređeni
apps/frappe/frappe/core/doctype/user/user.py,Invalid Password: ,Pogrešna lozinka:
DocType: System Settings,System Settings,Sistemska podešavanja
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,You can add dynamic properties from the document by using Jinja templating.,Можете да додате динамичке вредности из документа помоћу Jinja шаблона.
DocType: Chat Profile,Offline,Van mreže (offline)
DocType: Assignment Rule,System Manager,Menadžer sistema
apps/frappe/frappe/www/update-password.html,New Password,Nova lozinka
apps/frappe/frappe/desk/query_report.py,You don't have permission to get a report on: {0},Немате дозволу да добијете извештај о: {0}
DocType: User,Middle Name (Optional),Srednje ime (opciono)
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Share,Može dijeliti
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Nadzorna ploča
DocType: Contact,Last Name,Prezime
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Niste autorizovani za prikaz ove stranice.
DocType: Web Form,Success Message,Poruka o uspjehu
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{1} {0} je kreirao/la ovo.
DocType: Chat Profile,Online,Na mreži
DocType: Auto Repeat,Subject,Naslov
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Unesi naziv foldera
DocType: Workflow State,Tags,Tagovi
apps/frappe/frappe/patches/v6_19/comment_feed_communication.py,Assignment,Dodjeljivanje
DocType: Workflow State,move,Kretanje
DocType: Language,Language,Jezik
apps/frappe/frappe/public/js/frappe/form/form.js,Permanently Submit {0}?,Trajno potvrdi {0} ?
DocType: Address,Maintenance User,Korisnik održavanja
DocType: Contact,Image,Slika
apps/frappe/frappe/public/js/frappe/model/model.js,Rename {0},Preimenuj {0}
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload,Dodavanje fajla
DocType: Report,Add Total Row,Dodaj red ukupno bez PDV-a
,Setup Wizard,Čarobnjak za postavke
DocType: Data Import,Amended From,Izmijenjena iz
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,Desktop Icon already exists,Ikona na radnoj površini već postoji
DocType: Comment,Attachment Removed,Prilog uklonjen
DocType: Assignment Rule,Users,Korisnici
DocType: Data Import,Import Log,Log uvoza
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Add a comment,Dodaj komentar
apps/frappe/frappe/public/js/frappe/model/model.js,Permanently delete {0}?,Trajno obriši dokument {0} ?
DocType: Custom DocPerm,Export,Izvezi
DocType: Comment,Cancelled,Otkazan
DocType: Contact,Open,Otvoren
apps/frappe/frappe/public/js/frappe/web_form/webform_script.js,You are not permitted to access this page.,Немате дозволу да приступите овој страници.
DocType: File,Attached To DocType,Priložen u vrstu dokumetu
apps/frappe/frappe/public/js/frappe/request.js,You are not connected to Internet. Retry after sometime.,Нисте повезани са Интернетом. Покушајте касније.
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Skupi sve
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,Poruke i ostala obavještenja.
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} komentara
apps/frappe/frappe/public/js/frappe/file_uploader/FilePreview.vue,Upload Failed,Dodavanje priloga neuspješno
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,Prilagodite
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Users with role {0}:,Korisnici sa rolom {0} :
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Did not add,Nije dodato
apps/frappe/frappe/config/desk.py,Files,Fajlovi
DocType: Communication,Opened,Otvoreno
apps/frappe/frappe/desk/reportview.py,No Tags,Nema tag-ova
DocType: Workflow State,picture,Slika
DocType: Workflow State,Edit,Izmijeni
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New {0},Novi {0}
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Pogledaj
DocType: Notification,Print Settings,Podešavanje štampanja
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Pretražite ili otkucajte komandu
DocType: About Us Team Member,Image Link,Link za sliku
DocType: Letter Head,Default Letter Head,Podrazumijevano zaglavlje
DocType: Workflow State,folder-close,Folder-zatvori
DocType: List Filter,Filter Name,Naziv filtera
DocType: Calendar View,Subject Field,Polje naslova
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Naslovna / Test Folder1
DocType: Chat Token,Country,Država
