 by Role , by Role 
 is not set, is not set
"""Company History""","""Istoricul companiei"""
"""Team Members"" or ""Management""","""Membrii echipei"" sau ""Management"""
'In List View' not allowed for type {0} in row {1},"""În Vizualizare listă"" nu este permis pentru tipul {0} în rândul {1}"
0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Proiect; 1 - Trimis; 2 - Anulat
0 is highest,0 este cel mai mare
"000 is black, fff is white","000 este negru, FFF este de culoare albă"
2 days ago,2 zile în urmă
"<a href=""https://en.wikipedia.org/wiki/Transport_Layer_Security"" target=""_blank"">[?]</a>","<a href=""https://en.wikipedia.org/wiki/Transport_Layer_Security"" target=""_blank""> [?]</a>"
"<a onclick=""msgprint('<ol>\<li><b>field:[fieldname]</b> - By Field\<li><b>naming_series:</b> - By Naming Series (field called naming_series must be present\<li><b>Prompt</b> - Prompt user for a name\<li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####\</ol>')"">Naming Options</a>","<Un onclick = ""msgprint ("" <ol> \ <li> <b> domeniu: [fieldname] </ b> - pe domenii \ <li> <b> naming_series: </ b > - De Naming Series (domeniu denumit naming_series trebuie să fie prezent \ <li> <b> Prompt </ b> - utilizator Prompt pentru un nume \ <li> <b> [serie] </ . b> - Seria de prefix (separate de un punct), de exemplu, PRE # # # # # \ </ ol> ') ""> Naming Opțiuni </ a>"
<b>new</b> <i>type of document</i>,<b> nou </ b> <i> tip de document </ i>
"<i>document type...</i>, e.g. <b>customer</b>","tip de document <i> ... </ i>, de exemplu <b> client </ b>"
<i>e.g. <strong>(55 + 434) / 4</strong> or <strong>=Math.sin(Math.PI/2)</strong>...</i>,<i> exemplu <strong> (55 + 434) / 4 </ strong> sau <strong> = Math.sin (Math.PI / 2) </ strong> ... </ i>
<i>module name...</i>,<i> nume de modul ... </ i>
<i>text</i> <b>in</b> <i>document type</i>,Textul <i> </ i> <b> în </ b> <i> tip de document </ i>
A user can be permitted to multiple records of the same DocType.,Un utilizator poate fi permis  în mai multe înregistrări ale aceluiași DocType.
About,Despre
About Us Settings,Setări Despre noi
About Us Team Member,Membru Echipă Despre noi
Action,Acțiune:
Actions,Acțiuni
"Actions for workflow (e.g. Approve, Cancel).","Acțiuni pentru fluxul de lucru (de exemplu, Aprobare, Anulare)."
Add,Adaugă
Add A New Rule,Adăuga o regulă nouă
Add A User Permission,Adauga un permisiunea utilizatorului
Add Attachments,Adăuga atașamente
Add Bookmark,Adauga semn de carte
Add CSS,Adauga CSS
Add Column,Adauga Coloana
Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.,Adauga Google Analytics ID: de ex. UA-89XXX57-1. Vă rugăm să căutați ajutor de la Google Analytics pentru mai multe informații.
Add Message,Adauga Mesaj
Add New Permission Rule,Adauga pe Regulă nouă Permisiunea
Add Reply,Raspunde
Add Total Row,Adauga totală Row
Add a New Role,Adauga un nou rol
Add a banner to the site. (small banners are usually good),Adauga un banner pe site-ul. (Bannere mici sunt de obicei bune)
Add all roles,Adauga toate rolurile
Add attachment,Adauga atașament
Add code as &lt;script&gt;,Adăugați un cod ca <script>
Add custom javascript to forms.,Adauga personalizat javascript la forme.
Add fields to forms.,Adăugați câmpuri la formulare.
Add multiple rows,Adăugați mai multe rânduri
Add new row,Adăuga noi rând
"Add the name of <a href=""http://google.com/webfonts"" target=""_blank"">Google Web Font</a> e.g. ""Open Sans""","Adăugați numele de <a href=""http://google.com/webfonts"" target=""_blank""> Google Web Font </ a> de exemplu ""Sans deschise """
Add to To Do,Adauga la a face
Add to To Do List Of,Adauga la a face Lista de
Added {0} ({1}),Adăugat {0} ({1})
Adding System Manager to this User as there must be atleast one System Manager,Adăugarea System Manager pentru acest utilizator ca trebuie să existe cel puțin un System Manager
Additional Info,Informaţii suplimentare
Additional Permissions,Permisiuni suplimentare
Address,Adresă
Address Line 1,Adresa Linia 1
Address Line 2,Adresa Linia 2
Address Title,Adresa Titlu
Address and other legal information you may want to put in the footer.,Adresă și alte informații juridice poate doriți să pună în subsol.
Admin,Admin
All Applications,Toate cererile
All Day,All Day
All customizations will be removed. Please confirm.,Toate personalizările vor fi eliminate. Vă rugăm să confirmați.
"All possible Workflow States and roles of the workflow. <br>Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Toate statele posibil flux de lucru și roluri ale fluxului de lucru. <br> Opțiuni Docstatus: 0 este ""Saved"", 1 este ""Inscrisa"" și 2 este ""Anulat"""
Allow Attach,Permiteți Atașați
Allow Import,Permiteți Import
Allow Import via Data Import Tool,Permite Import Import date prin Instrumentul
Allow Rename,Permiteți Redenumire
Allow on Submit,Permite pe Submit
Allow user to login only after this hour (0-24),Permite utilizatorului să loga numai după această oră (0-24)
Allow user to login only before this hour (0-24),Permite utilizatorului să loga doar înainte de această oră (0-24)
Allowed,Permis
"Allowing DocType, DocType. Be careful!","Permiterea DocType, DocType. Fii atent!"
Already Registered,Deja înregistrat
Already in user's To Do list,Deja în utilizatorului de a face lista
Alternative download link,Alternative link de download
"Alternatively, you can also specify 'auto_email_id' in site_config.json","Alternativ, puteți specifica, de asemenea, ""auto_email_id"" în site_config.json"
Always use above Login Id as sender,Folosiți întotdeauna deasupra Intra Id-ul ca expeditor
Amend,Îndreptarea
"An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]","Un fișier cu extensia ico icon.. Ar trebui să fie de 16 x 16 px. Generată cu ajutorul unui generator de favicon. [<a Href=""http://favicon-generator.org/"" target=""_blank""> favicon-generator.org </ a>]"
"Another {0} with name {1} exists, select another name","Un alt {0} cu numele {1} există, selectați un alt nume"
Any existing permission will be deleted / overwritten.,Orice permisiune existente vor fi șterse / suprascris.
Anyone Can Read,Oricine poate citi
Anyone Can Write,Oricine poate scrie
"Apart from Role based Permission Rules, you can apply User Permissions based on DocTypes.","În afară de rolul pe bază de reguli de permisiune, aveți posibilitatea să aplicați permisiuni utilizator pe baza doctypes."
"Apart from System Manager, roles with 'Set User Permissions' right can set permissions for other users for that Document Type.","În afară de System Manager, roluri cu dreptul ""permisiuni utilizator set"" pot seta permisiuni pentru alți utilizatori pentru acel tip de document."
App Name,Numele App
App not found,App nu a fost găsit
Application Installer,Installer aplicare
Applications,Aplicatii
Apply Style,Aplicați Style
Apply User Permissions,Aplicați permisiuni utilizator
Are you sure you want to delete the attachment?,Sigur doriți să ștergeți atașament?
Arial,Arial
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","Ca cele mai bune practici, nu atribuie același set de reguli permisiunea de la diferite roluri. În schimb, stabilit roluri multiple către același utilizator."
Ascending,Ascensiunea
Assign To,Pentru a atribui
Assigned By,Atribuite de
Assigned To,Atribuite
Assigned To Fullname,Atribuite Nume complet
Assigned To/Owner,Atribuite / Proprietar
Assignment Added,Cesiune Adăugat
Assignment Status Changed,Cesiune Starea Schimbat
Assignments,Misiuni
Attach,Ataşare
Attach Document Print,Atașați Document Print
Attach as web link,Atașați ca link-ul web
Attached To DocType,Atașat la DocType
Attached To Name,Atașat La Nume
Attachments,Ataşamente
Auto Email Id,Auto-mail Id-ul
Auto Name,Auto Numele
Auto generated,Generat automat
Avatar,Avatar
Back to Login,Înapoi la Autentificare
Background Color,Culoare fundal
Background Image,Imagine de fundal
Background Style,Context Style
Banner,Steag
Banner HTML,Banner HTML
Banner Image,Banner Image
Banner is above the Top Menu Bar.,Banner este peste bara de meniu sus.
Begin this page with a slideshow of images,Începe această pagină cu un slideshow de imagini
Beginning with,Începând cu
Belongs to,Aparține
Bio,Biografie
Birth Date,Data nașterii
Blog Category,Blog Categorie
Blog Intro,Blog Intro
Blog Introduction,Blog Introducere
Blog Post,Blog Mesaj
Blog Settings,Setări Blog
Blog Title,Blog Titlu
Blogger,Blogger
Bookmarks,Marcaje
Both login and password required,Atât de conectare și parola necesare
Brand HTML,Marca HTML
Bulk Email,Bulk Email
Bulk email limit {0} crossed,Limita de e-mail în vrac {0} trecut
Button,Buton
By,Prin
Calculate,Calculeaz
Calendar,Calendar
Cancel,Anulează
Cancelled,Anulat
